gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,0.0,0,0,0.6944444444444444,1,0,1,0,0,2,2,0,2,2,1,0,0.7109452736318408,3666,0
1,0.0,0,0,0.19444444444444445,1,2,1,0,0,0,2,2,0,0,1,2,0.7134328358208956,332,1
1,0.0,1,0,0.375,1,0,0,2,0,0,0,0,0,1,0,1,0.3029850746268657,772,0
0,1.0,1,0,1.0,1,2,1,2,2,2,2,0,0,2,1,0,0.7796019900497512,5394,0
1,0.0,0,0,0.8611111111111112,1,0,0,2,2,0,0,2,2,1,1,1,0.5577114427860697,3977,0
0,0.0,0,0,0.16666666666666666,1,0,0,0,2,0,2,0,0,0,1,2,0.3587064676616915,5229,0
0,1.0,0,0,0.6111111111111112,1,0,0,0,0,2,2,2,2,1,0,0,0.56318407960199,2844,0
1,0.0,1,1,0.75,1,0,1,0,2,0,2,0,0,2,1,0,0.6139303482587065,3706,0
0,0.0,0,0,0.9444444444444444,1,0,2,1,1,1,1,1,1,2,0,0,0.017910447761194038,697,0
1,0.0,0,0,0.2777777777777778,1,0,2,1,1,1,1,1,1,0,0,3,0.011442786069651727,3546,0
1,0.0,1,1,0.6944444444444444,1,2,0,0,0,2,0,0,0,1,0,0,0.36467661691542286,2263,0
1,0.0,0,0,0.8055555555555556,1,2,2,1,1,1,1,1,1,2,1,1,0.06169154228855721,931,0
1,0.0,1,1,0.4861111111111111,1,2,1,0,2,0,0,2,0,0,1,0,0.7104477611940299,2746,0
0,0.0,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0,1,2,0.27014925373134324,6024,0
1,0.0,1,1,0.875,1,2,0,2,0,2,2,0,2,2,0,3,0.5716417910447762,3958,0
0,0.0,1,0,0.8055555555555556,1,2,1,2,2,2,0,2,2,1,1,1,0.9194029850746269,5221,0
0,0.0,1,1,0.375,1,0,2,1,1,1,1,1,1,1,1,3,0.02288557213930349,4804,0
0,0.0,1,0,0.9861111111111112,1,2,1,2,2,2,2,2,2,2,1,1,0.964179104477612,6049,0
0,0.0,0,0,0.875,1,0,0,0,0,2,0,0,2,1,0,1,0.4009950248756219,3040,0
1,0.0,1,0,0.9861111111111112,1,2,1,0,2,2,0,0,2,0,1,0,0.746268656716418,5298,0
0,1.0,0,0,0.5694444444444444,1,2,1,2,2,2,0,2,2,0,1,2,0.9447761194029851,3968,1
1,1.0,0,0,0.18055555555555555,1,0,1,0,0,0,0,2,2,0,1,2,0.7189054726368159,371,1
1,0.0,0,0,0.027777777777777776,1,0,1,0,0,0,0,2,0,0,0,2,0.6044776119402985,795,1
0,0.0,1,1,0.9444444444444444,1,0,2,1,1,1,1,1,1,2,1,0,0.01094527363184081,535,0
1,0.0,1,1,0.013888888888888888,1,0,0,2,0,0,0,0,0,0,1,3,0.3034825870646766,4053,0
1,1.0,0,0,0.9027777777777778,1,2,1,2,0,2,2,2,2,2,1,2,0.9034825870646765,5576,0
1,1.0,1,0,1.0,1,2,2,1,1,1,1,1,1,2,1,0,0.06716417910447761,1352,0
0,0.0,0,0,0.3888888888888889,1,2,0,0,0,0,2,0,0,0,1,1,0.36467661691542286,915,0
1,0.0,1,1,1.0,1,2,2,1,1,1,1,1,1,2,0,1,0.06467661691542288,1425,0
0,0.0,0,0,0.027777777777777776,1,0,1,2,2,0,0,2,0,0,1,2,0.7253731343283583,1170,0
0,0.0,0,1,0.25,1,0,2,1,1,1,1,1,1,1,0,0,0.018905472636815905,3344,1
1,1.0,1,0,0.8333333333333334,1,2,1,0,2,2,0,2,2,1,1,2,0.8567164179104477,5122,0
0,1.0,0,0,0.3611111111111111,1,2,0,0,0,0,2,0,2,0,1,2,0.47562189054726367,1133,0
1,0.0,0,1,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,1,2,0.5313432835820896,5571,1
0,0.0,0,0,0.05555555555555555,1,0,2,1,1,1,1,1,1,0,0,3,0.020895522388059716,5866,1
1,0.0,1,1,0.9444444444444444,1,2,0,2,2,2,2,2,2,2,1,1,0.735820895522388,5154,0
0,0.0,0,0,0.5277777777777778,1,0,1,0,2,2,2,0,0,0,1,1,0.6567164179104478,2841,1
0,1.0,1,0,0.5833333333333334,1,2,1,2,0,2,0,2,2,1,1,0,0.8651741293532339,3903,0
0,0.0,1,0,0.7916666666666666,1,0,2,1,1,1,1,1,1,2,1,0,0.013432835820895536,264,0
1,0.0,1,0,0.75,0,1,0,0,2,0,0,0,0,0,0,2,0.12089552238805969,1092,0
0,0.0,0,0,0.16666666666666666,1,0,1,0,0,0,0,0,2,0,0,0,0.5955223880597015,6434,1
0,0.0,1,0,0.6111111111111112,1,0,0,2,2,2,0,0,0,1,1,3,0.43034825870646765,2364,0
1,0.0,1,1,0.5833333333333334,1,2,0,2,2,0,0,2,0,0,1,0,0.5089552238805971,2657,0
1,0.0,1,1,1.0,1,2,2,1,1,1,1,1,1,2,0,0,0.06467661691542288,1294,0
0,0.0,1,1,0.9861111111111112,1,2,0,2,2,2,2,2,2,2,0,3,0.7243781094527363,5086,0
0,0.0,1,0,0.2638888888888889,1,2,1,0,0,2,0,0,2,0,0,3,0.7104477611940299,1287,1
0,0.0,1,0,0.3194444444444444,1,2,0,0,0,0,2,2,2,0,1,1,0.5512437810945274,1119,0
0,0.0,0,0,0.4166666666666667,1,0,2,1,1,1,1,1,1,2,0,1,0.011442786069651727,4768,0
1,0.0,0,0,0.4861111111111111,1,2,2,1,1,1,1,1,1,1,0,0,0.0791044776119403,6454,0
0,0.0,0,0,0.1388888888888889,1,2,1,2,0,0,0,2,2,0,1,2,0.800497512437811,6490,1
1,0.0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,1,0,0.254726368159204,3660,0
1,0.0,0,0,0.3055555555555556,1,0,1,0,0,0,0,0,0,0,1,3,0.5119402985074627,884,0
1,0.0,1,1,0.09722222222222222,0,1,0,2,2,2,0,0,0,2,0,3,0.20199004975124377,2427,0
0,0.0,0,0,0.5,0,1,0,2,2,2,2,0,2,2,1,3,0.34676616915422886,1501,0
0,0.0,1,1,0.4722222222222222,1,0,2,1,1,1,1,1,1,0,0,3,0.02388059701492536,5607,0
1,0.0,1,1,1.0,1,2,0,2,2,2,0,0,0,2,0,1,0.45970149253731346,3996,0
1,0.0,1,1,0.5,1,2,2,1,1,1,1,1,1,2,0,1,0.06815920398009952,6400,0
0,0.0,0,0,0.013888888888888888,1,0,1,0,0,2,0,0,0,0,0,2,0.5781094527363183,5822,1
0,0.0,0,0,0.3194444444444444,1,2,1,0,2,0,0,0,0,0,1,2,0.6059701492537314,1162,1
1,1.0,1,0,0.4444444444444444,1,2,1,0,0,0,0,0,2,0,1,2,0.664179104477612,2290,1
0,0.0,1,1,0.9861111111111112,1,2,1,2,2,2,2,0,0,1,1,1,0.7651741293532339,5359,0
0,1.0,0,0,0.3194444444444444,1,2,1,0,0,2,0,0,0,0,1,3,0.6079601990049751,1388,0
1,0.0,1,0,0.2361111111111111,1,0,1,0,0,2,0,2,2,1,1,0,0.7800995024875622,1039,0
1,0.0,0,0,0.013888888888888888,1,0,0,0,0,2,2,2,2,0,1,2,0.5696517412935324,5772,0
1,0.0,1,1,0.16666666666666666,1,0,2,1,1,1,1,1,1,2,0,3,0.014427860696517405,2234,0
0,0.0,1,0,1.0,1,0,2,1,1,1,1,1,1,2,0,1,0.022388059701492536,911,0
1,0.0,0,0,0.013888888888888888,1,0,2,1,1,1,1,1,1,0,0,3,0.009452736318407953,1479,0
1,1.0,1,0,1.0,1,2,1,0,2,0,0,2,2,2,0,0,0.7970149253731342,5467,0
1,0.0,1,1,0.8333333333333334,1,2,1,0,0,0,0,0,0,0,0,0,0.5582089552238806,3780,0
0,0.0,1,1,0.8472222222222222,0,1,0,0,2,2,2,2,0,2,0,1,0.3293532338308458,2824,0
0,0.0,1,0,0.08333333333333333,1,0,0,0,0,0,0,0,0,0,0,3,0.272636815920398,2809,0
1,1.0,1,0,0.4444444444444444,1,2,1,0,0,0,0,0,2,0,0,2,0.6671641791044776,2317,1
0,0.0,0,1,0.4305555555555556,1,2,1,0,0,0,0,2,0,0,1,1,0.6796019900497512,2344,1
1,0.0,0,0,0.2638888888888889,1,0,1,0,2,0,0,0,0,0,1,1,0.553233830845771,784,1
1,0.0,1,1,1.0,1,0,2,1,1,1,1,1,1,2,0,0,0.020398009950248763,736,0
0,0.0,0,0,0.4444444444444444,1,2,0,0,2,0,0,0,0,0,1,2,0.3577114427860697,1248,0
1,0.0,1,0,0.9027777777777778,1,2,1,0,2,0,0,0,2,0,1,2,0.7203980099502488,4868,0
0,0.0,1,1,0.625,0,1,0,2,0,0,0,2,2,0,1,0,0.32487562189054725,1969,0
1,0.0,0,0,0.5833333333333334,1,2,2,1,1,1,1,1,1,1,0,2,0.06766169154228857,6439,0
1,0.0,0,0,0.1111111111111111,1,2,1,0,0,0,0,0,0,0,1,2,0.56318407960199,4721,0
1,0.0,0,1,0.4444444444444444,1,0,2,1,1,1,1,1,1,2,0,3,0.022388059701492536,5481,0
0,1.0,1,0,0.3055555555555556,1,2,0,2,2,0,2,0,0,0,1,3,0.4507462686567164,691,0
1,1.0,1,0,0.7916666666666666,0,1,0,0,0,0,0,2,2,0,1,2,0.2646766169154229,2230,1
1,0.0,0,0,0.013888888888888888,1,0,0,2,0,0,0,0,0,0,0,2,0.29552238805970155,3980,0
1,1.0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,0,2,0.26716417910447765,3812,1
0,0.0,1,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,1,2,0.26616915422885573,3810,0
1,0.0,0,0,0.3333333333333333,1,0,1,0,0,0,2,2,2,0,1,2,0.7736318407960199,1750,1
1,0.0,0,0,0.013888888888888888,1,0,2,1,1,1,1,1,1,0,0,0,0.017910447761194038,1607,1
1,1.0,0,0,0.75,1,2,1,0,2,0,0,0,2,0,1,2,0.7144278606965174,4183,0
0,0.0,0,0,0.05555555555555555,1,2,2,1,1,1,1,1,1,2,1,1,0.07014925373134329,301,0
1,0.0,1,1,0.9027777777777778,1,2,1,2,0,2,2,2,2,2,0,0,0.8995024875621891,5471,1
0,0.0,1,0,0.7777777777777778,1,2,2,1,1,1,1,1,1,1,0,2,0.060199004975124384,479,0
1,0.0,0,0,0.625,1,0,0,2,0,2,0,2,2,0,1,2,0.5741293532338309,2848,0
0,0.0,1,1,0.9861111111111112,1,0,2,1,1,1,1,1,1,2,0,1,0.014427860696517405,765,0
1,0.0,1,0,0.8194444444444444,1,0,0,2,2,2,0,2,0,1,0,1,0.47910447761194036,3382,0
1,0.0,0,0,0.9583333333333334,0,1,0,0,2,2,0,0,0,1,1,0,0.17412935323383086,2138,0
1,0.0,0,0,0.2638888888888889,1,0,2,1,1,1,1,1,1,1,0,3,0.005472636815920405,2414,0
0,0.0,1,1,0.7638888888888888,1,0,2,1,1,1,1,1,1,2,0,1,0.011442786069651727,166,0
0,0.0,0,0,0.5277777777777778,1,0,2,1,1,1,1,1,1,1,0,3,0.010447761194029858,5800,0
1,0.0,0,0,0.1388888888888889,1,0,0,0,0,0,0,0,0,0,1,2,0.2716417910447761,3440,1
0,1.0,1,0,0.6527777777777778,1,2,0,2,2,2,0,0,0,0,1,1,0.48955223880597015,2832,0
0,0.0,1,0,0.027777777777777776,0,1,0,0,0,0,0,0,2,0,1,2,0.16766169154228858,5381,1
1,0.0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,0,1,0.27810945273631843,3905,1
0,0.0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,0,2,0.2676616915422885,3813,1
1,1.0,0,0,0.013888888888888888,0,1,0,0,2,2,0,0,2,0,1,2,0.24925373134328355,3658,1
1,0.0,1,1,0.6388888888888888,1,0,2,1,1,1,1,1,1,2,1,3,0.01840796019900499,6410,0
0,1.0,0,0,0.5277777777777778,1,0,0,2,2,0,0,0,0,0,1,1,0.3870646766169154,1889,1
0,0.0,1,0,0.9027777777777778,1,0,0,2,0,2,2,0,0,2,0,1,0.4044776119402985,3300,0
0,0.0,1,0,0.2638888888888889,1,0,1,2,0,0,0,0,0,0,1,2,0.5467661691542289,815,1
1,0.0,0,0,0.7222222222222222,1,0,1,0,2,0,0,0,2,0,1,2,0.6676616915422885,3688,1
1,0.0,1,1,0.9861111111111112,1,0,2,1,1,1,1,1,1,2,0,3,0.01194029850746268,683,0
0,0.0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,0,3,0.2756218905472637,3826,1
0,1.0,0,0,0.7222222222222222,0,1,0,0,2,2,2,2,0,0,1,2,0.3208955223880597,2221,0
1,0.0,1,0,0.08333333333333333,1,2,2,1,1,1,1,1,1,1,0,3,0.06815920398009952,1207,0
0,1.0,1,0,0.3611111111111111,1,0,0,0,0,2,0,0,2,1,0,3,0.42238805970149257,1054,0
1,1.0,0,0,0.6666666666666666,1,2,1,0,2,0,0,2,2,1,1,2,0.8034825870646766,4012,0
0,0.0,1,1,0.8888888888888888,1,2,1,2,0,0,2,2,2,1,1,0,0.8572139303482588,5332,0
0,0.0,0,0,0.041666666666666664,1,0,1,0,2,0,0,2,0,0,0,2,0.6517412935323383,2120,1
1,0.0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,1,0,0.25671641791044775,3735,0
1,0.0,1,1,1.0,1,2,2,1,1,1,1,1,1,2,0,1,0.05820895522388061,1245,0
1,0.0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,1,3,0.2716417910447761,3819,0
0,0.0,1,1,0.7083333333333334,1,2,1,2,2,0,0,0,2,0,1,2,0.7517412935323383,3864,0
0,0.0,1,1,0.5694444444444444,1,0,2,1,1,1,1,1,1,2,0,0,0.014427860696517405,6036,0
0,0.0,1,1,1.0,1,0,0,2,2,2,0,2,0,2,1,1,0.5213930348258707,4243,0
0,0.0,1,0,0.5972222222222222,1,2,0,2,2,0,2,2,2,2,0,1,0.6786069651741293,3096,0
1,0.0,1,0,1.0,1,2,1,2,2,2,2,2,2,2,1,1,0.953731343283582,6051,0
1,0.0,1,0,0.6527777777777778,1,2,1,0,0,0,0,2,2,1,1,1,0.7656716417910449,3886,0
1,0.0,0,0,1.0,1,2,0,2,2,2,2,2,2,2,0,1,0.699502487562189,5130,0
1,0.0,0,0,0.041666666666666664,1,0,2,1,1,1,1,1,1,0,1,1,0.024875621890547265,5316,0
1,0.0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,1,2,0.5154228855721392,5502,1
1,0.0,0,0,0.027777777777777776,1,2,1,0,0,0,0,0,2,0,1,2,0.6741293532338308,1129,1
1,0.0,0,0,0.3611111111111111,0,1,0,2,2,0,0,0,2,0,1,0,0.2626865671641791,295,0
1,0.0,1,1,0.4027777777777778,1,0,0,2,0,0,0,0,2,0,1,3,0.41741293532338314,1386,0
0,1.0,1,0,0.4861111111111111,1,2,1,2,2,0,2,2,0,0,1,0,0.818407960199005,3159,1
1,0.0,0,0,0.375,1,0,0,2,2,0,0,0,0,1,0,0,0.37014925373134333,876,0
1,0.0,1,1,0.3333333333333333,1,0,0,2,2,0,2,0,2,0,1,1,0.517910447761194,1204,0
1,0.0,1,1,0.9305555555555556,1,0,0,2,0,2,2,0,0,2,1,0,0.41940298507462687,3379,0
0,0.0,0,0,0.2222222222222222,1,2,1,0,0,0,0,0,0,0,0,2,0.5412935323383086,362,1
0,0.0,0,0,0.3194444444444444,1,0,0,0,2,2,0,0,0,1,0,0,0.37363184079601985,595,0
1,0.0,0,0,0.19444444444444445,0,1,0,0,2,0,0,0,0,0,1,3,0.12786069651741294,3582,0
0,0.0,1,1,0.013888888888888888,1,0,2,1,1,1,1,1,1,0,1,2,0.02736318407960199,1728,1
0,1.0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,0,3,0.26716417910447765,3812,1
1,1.0,0,0,0.05555555555555555,0,1,0,0,2,0,0,2,2,0,1,1,0.32537313432835824,1693,0
1,0.0,0,1,0.2222222222222222,1,2,0,2,2,0,0,0,2,0,1,2,0.5059701492537313,167,0
0,0.0,1,0,0.6388888888888888,0,1,0,0,0,0,0,2,2,0,1,2,0.2557213930348259,1634,0
1,0.0,0,1,0.9444444444444444,1,2,0,2,2,0,2,2,2,2,1,0,0.6791044776119403,4827,0
1,0.0,0,0,0.5277777777777778,1,2,0,2,2,2,2,0,0,0,0,2,0.5144278606965175,2307,0
1,1.0,1,0,0.4166666666666667,1,0,0,0,2,0,0,0,0,0,1,0,0.3199004975124378,951,1
0,1.0,0,0,0.06944444444444445,1,0,1,0,0,0,0,0,2,0,0,2,0.6039800995024875,3246,1
1,0.0,0,0,0.2361111111111111,1,0,1,0,2,2,0,0,2,0,1,1,0.7233830845771144,1074,0
1,0.0,1,1,0.05555555555555555,1,0,2,1,1,1,1,1,1,2,0,3,0.01641791044776118,5825,0
0,0.0,0,0,0.16666666666666666,1,0,2,1,1,1,1,1,1,1,0,2,0.018905472636815905,2249,0
1,0.0,1,1,1.0,1,2,0,2,2,2,2,2,2,2,1,1,0.7199004975124378,5182,0
1,0.0,0,0,0.041666666666666664,1,0,1,0,0,0,0,2,2,0,1,2,0.7338308457711443,2313,0
1,0.0,0,0,0.7777777777777778,1,2,1,0,2,0,2,0,2,0,1,2,0.7582089552238807,4314,1
0,0.0,0,0,0.5694444444444444,1,2,2,1,1,1,1,1,1,1,1,3,0.06567164179104479,6471,0
1,0.0,0,0,0.5555555555555556,0,1,0,0,2,0,2,0,0,1,0,1,0.17661691542288557,692,0
0,0.0,0,0,0.09722222222222222,1,0,0,2,2,0,2,2,2,0,1,2,0.599502487562189,4711,0
1,0.0,0,0,0.9583333333333334,1,0,2,1,1,1,1,1,1,2,0,1,0.016915422885572132,728,0
1,0.0,1,1,0.09722222222222222,1,0,2,1,1,1,1,1,1,1,0,3,0.02388059701492536,902,0
0,0.0,1,1,0.06944444444444445,0,1,0,0,2,0,0,0,0,0,1,2,0.12189054726368159,1153,0
0,0.0,1,1,1.0,1,2,1,2,2,2,2,2,0,2,0,1,0.8741293532338308,5850,0
1,0.0,1,1,0.6111111111111112,1,0,2,1,1,1,1,1,1,1,1,0,0.022388059701492536,6251,0
0,0.0,0,0,0.9027777777777778,1,2,1,0,2,2,0,2,0,1,1,2,0.7686567164179104,5022,0
0,0.0,0,0,0.041666666666666664,1,2,0,0,0,0,2,2,0,0,0,2,0.4611940298507462,1249,0
1,0.0,0,0,0.3333333333333333,1,0,0,0,0,0,2,0,0,0,1,1,0.32686567164179103,495,0
0,0.0,0,0,0.6111111111111112,1,2,1,0,2,2,0,0,0,0,1,0,0.6621890547263681,3304,1
0,1.0,1,0,1.0,1,2,0,2,2,2,2,2,2,2,0,1,0.7049751243781094,5129,0
1,0.0,0,0,0.3333333333333333,1,0,0,2,0,0,2,0,0,0,0,2,0.36517412935323385,635,0
1,0.0,0,0,0.013888888888888888,1,0,0,0,0,2,0,0,0,0,0,3,0.32487562189054725,4236,1
1,0.0,1,0,0.3055555555555556,1,0,2,1,1,1,1,1,1,0,1,0,0.021890547263681583,3988,0
1,0.0,1,1,0.9722222222222222,1,2,0,0,2,2,2,2,2,2,1,1,0.6736318407960199,4869,0
1,0.0,1,1,0.3472222222222222,1,2,0,0,0,0,0,2,0,0,0,2,0.41890547263681593,740,0
1,0.0,1,1,0.5138888888888888,1,0,2,1,1,1,1,1,1,2,0,0,0.01542288557213931,5646,0
0,1.0,1,1,0.3055555555555556,1,2,1,0,0,0,0,2,0,0,0,0,0.6676616915422885,1569,0
0,0.0,1,1,0.8194444444444444,1,2,0,0,0,2,2,2,0,2,1,0,0.535820895522388,3587,0
1,0.0,1,1,0.6805555555555556,1,2,1,0,0,2,0,2,2,0,1,2,0.8114427860696517,4119,1
1,0.0,1,1,0.6527777777777778,1,2,1,0,0,2,2,2,2,0,1,0,0.8865671641791044,4308,1
0,0.0,1,1,0.4305555555555556,1,0,2,1,1,1,1,1,1,0,1,3,0.012935323383084583,5251,1
1,0.0,1,1,0.013888888888888888,1,0,1,0,0,0,0,0,2,0,1,2,0.6248756218905472,6056,0
1,0.0,0,0,0.041666666666666664,1,0,2,1,1,1,1,1,1,0,1,2,0.022388059701492536,5826,0
0,0.0,1,0,0.7361111111111112,1,2,1,0,2,2,2,2,2,1,1,0,0.9308457711442786,4787,0
1,0.0,0,0,0.2777777777777778,1,0,2,1,1,1,1,1,1,1,1,3,0.014427860696517405,3548,0
0,0.0,0,0,0.041666666666666664,1,0,1,2,2,0,0,0,0,0,1,2,0.6054726368159203,2109,1
0,0.0,0,0,0.7083333333333334,1,0,2,1,1,1,1,1,1,1,1,0,0.01592039800995026,6524,0
0,0.0,1,0,0.7083333333333334,1,0,0,2,2,0,2,0,0,1,1,0,0.42039800995024873,2734,0
0,0.0,1,1,0.18055555555555555,1,0,2,1,1,1,1,1,1,2,0,3,0.012935323383084583,2294,0
0,0.0,0,0,0.013888888888888888,1,0,2,1,1,1,1,1,1,0,0,3,0.026368159203980085,1624,0
1,0.0,0,1,0.013888888888888888,1,0,2,1,1,1,1,1,1,0,1,3,0.027860696517412943,1729,0
1,0.0,0,0,0.875,1,2,0,2,2,2,2,0,0,1,0,2,0.5298507462686567,3892,0
1,0.0,0,0,0.041666666666666664,1,0,0,0,0,0,0,0,2,0,0,3,0.36218905472636814,1467,0
1,0.0,0,0,0.6388888888888888,1,0,2,1,1,1,1,1,1,2,0,1,0.009452736318407953,6339,0
1,0.0,0,0,0.013888888888888888,1,2,0,0,0,0,0,0,0,0,1,1,0.3139303482587064,4145,0
1,0.0,0,1,0.1111111111111111,0,1,0,0,0,0,0,0,0,0,0,3,0.07213930348258707,1766,1
0,0.0,1,1,0.9861111111111112,1,0,2,1,1,1,1,1,1,2,0,0,0.022388059701492536,909,0
1,0.0,1,1,0.7638888888888888,1,2,1,0,0,2,0,2,0,0,1,1,0.7179104477611941,4299,0
0,0.0,0,0,0.9722222222222222,1,2,1,0,2,2,2,0,0,1,1,0,0.7164179104477612,5149,0
0,0.0,0,0,0.027777777777777776,1,0,1,0,0,0,0,0,2,0,0,2,0.6218905472636815,1046,1
1,0.0,1,1,0.9305555555555556,1,2,1,2,0,0,2,2,2,2,0,0,0.8592039800995024,5430,0
1,0.0,1,0,0.9027777777777778,1,2,1,0,2,0,0,2,0,0,1,0,0.7323383084577114,4872,1
1,0.0,1,0,0.19444444444444445,1,0,0,0,0,2,0,0,0,0,0,1,0.31791044776119404,5303,0
0,0.0,1,1,0.2777777777777778,1,2,1,0,0,2,2,0,2,0,1,0,0.7686567164179104,1519,0
1,0.0,0,1,0.013888888888888888,1,0,1,0,2,0,0,0,0,0,1,2,0.5681592039800994,5770,1
1,0.0,0,0,0.013888888888888888,1,2,1,0,0,0,0,0,0,0,1,2,0.5691542288557214,5771,1
0,0.0,1,1,0.6805555555555556,1,2,1,0,0,0,0,2,2,0,1,0,0.7676616915422886,3915,0
0,0.0,0,0,1.0,1,2,1,2,2,2,0,2,0,2,1,0,0.8263681592039801,5647,0
0,0.0,1,0,0.6388888888888888,1,2,0,2,0,0,0,0,0,0,0,2,0.34676616915422886,2106,0
1,0.0,0,0,0.3333333333333333,1,2,1,0,2,2,0,0,0,0,1,0,0.6626865671641791,1679,0
0,0.0,1,1,0.06944444444444445,0,1,0,0,2,0,2,0,0,0,0,2,0.15920398009950248,1102,0
0,0.0,1,1,0.4583333333333333,1,2,1,0,2,2,2,0,0,0,0,1,0.7,2492,0
0,0.0,0,0,0.5833333333333334,1,2,0,2,2,0,0,0,0,1,1,0,0.41691542288557215,2068,0
1,0.0,0,0,0.3194444444444444,1,0,1,2,0,2,0,2,2,1,1,1,0.8129353233830846,1935,0
1,0.0,0,0,0.1111111111111111,1,0,1,0,0,0,0,0,0,0,0,0,0.5218905472636817,4592,0
1,0.0,0,0,0.9166666666666666,1,0,0,2,2,0,0,0,0,1,1,3,0.363681592039801,2999,0
1,0.0,0,0,0.3333333333333333,1,0,0,2,0,0,0,0,0,0,1,0,0.3114427860696517,385,1
1,1.0,0,0,0.3333333333333333,1,2,0,0,2,0,0,0,0,0,0,1,0.363681592039801,531,0
1,0.0,0,0,0.9583333333333334,1,2,0,2,2,2,2,0,2,1,1,1,0.6004975124378109,4468,1
0,0.0,0,0,0.7361111111111112,1,0,1,0,2,2,0,2,2,1,1,3,0.8164179104477611,4360,0
0,0.0,0,0,0.8333333333333334,0,1,0,2,0,2,0,2,2,2,0,2,0.3517412935323383,2814,0
0,0.0,1,0,0.09722222222222222,1,0,1,0,0,0,0,2,0,0,1,2,0.6253731343283582,4753,1
0,0.0,0,0,0.2777777777777778,1,0,2,1,1,1,1,1,1,1,1,1,0.01094527363184081,3684,0
0,0.0,1,1,0.3194444444444444,1,2,1,0,0,0,0,0,2,0,0,2,0.6701492537313433,1440,0
1,0.0,1,1,1.0,1,0,0,2,0,2,2,2,2,2,1,2,0.6223880597014925,4727,0
1,0.0,1,0,0.1527777777777778,1,2,1,0,0,0,0,0,0,0,1,2,0.564179104477612,6114,1
1,0.0,0,0,0.2916666666666667,1,0,2,1,1,1,1,1,1,2,0,3,0.013432835820895536,3343,0
1,1.0,0,0,0.013888888888888888,1,2,1,0,0,0,0,2,2,0,1,2,0.7492537313432835,6393,1
1,1.0,0,0,0.4305555555555556,1,2,1,0,2,0,0,2,0,0,1,2,0.7208955223880598,2459,0
0,0.0,0,0,0.7916666666666666,1,0,0,0,2,2,2,2,0,2,0,3,0.5124378109452736,3335,0
0,0.0,1,1,0.625,1,0,2,1,1,1,1,1,1,2,1,0,0.017412935323383085,6288,0
1,0.0,0,0,0.1388888888888889,1,2,1,0,2,2,0,0,2,0,1,2,0.7661691542288557,41,0
0,0.0,1,0,0.8055555555555556,1,2,1,0,0,2,2,2,2,0,1,1,0.8343283582089551,4829,1
1,0.0,0,1,0.19444444444444445,1,0,2,1,1,1,1,1,1,0,0,3,0.016915422885572132,2330,0
1,0.0,1,0,0.375,1,2,0,2,0,0,2,2,2,1,0,3,0.6228855721393034,1837,0
0,0.0,1,1,0.19444444444444445,1,2,1,0,2,0,0,0,2,0,1,0,0.7228855721393035,472,1
0,0.0,1,1,0.16666666666666666,0,1,0,0,2,0,0,0,0,0,0,3,0.108955223880597,2682,1
0,0.0,1,1,0.9583333333333334,1,2,1,0,2,0,2,0,2,2,1,0,0.7467661691542288,5158,0
0,0.0,1,1,0.3472222222222222,1,0,1,0,2,2,0,2,0,0,1,0,0.7054726368159204,1891,1
1,1.0,1,0,0.8055555555555556,1,2,1,2,2,2,0,2,2,1,1,2,0.9014925373134328,5079,1
0,0.0,1,1,0.4861111111111111,0,1,0,2,0,0,2,2,0,2,1,1,0.2796019900497513,1146,0
0,1.0,0,0,0.2222222222222222,1,2,1,0,0,0,0,2,0,0,1,2,0.6616915422885572,641,1
1,0.0,1,1,0.625,1,2,0,0,2,2,0,2,2,1,0,1,0.6019900497512438,3119,0
0,0.0,0,0,0.2361111111111111,1,0,1,0,2,0,0,2,0,0,1,2,0.6497512437810945,598,0
0,0.0,1,1,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,1,2,0.273134328358209,3822,1
1,0.0,0,0,0.3055555555555556,1,0,2,1,1,1,1,1,1,1,0,3,0.013432835820895536,3602,0
0,1.0,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,1,2,0.5144278606965175,5455,1
1,0.0,1,1,0.9305555555555556,1,0,0,2,0,2,2,0,2,2,0,3,0.49353233830845766,3924,0
0,0.0,1,1,0.9305555555555556,1,2,1,0,0,2,2,2,2,2,1,0,0.8696517412935324,5327,0
